YEAR,PORT NAME,STATE,SPPNAME,LANDED LBS,LIVE LBS,VALUE
1992,WASHINGTON,RI,"CRAB, JONAH","70,000","70,000","$28,000.00"
1992,WASHINGTON,RI,"EEL, AMERICAN","25,000","25,000","$57,000.00"
1992,WASHINGTON,RI,"EEL, CONGER","2,847","2,847",$734.00
1992,WASHINGTON,RI,"FLOUNDER, AMERICAN PLAICE",254,254,$40.00
1992,WASHINGTON,RI,"FLOUNDER, SAND-DAB/WINDOWPANE","1,243","1,243",$660.00
1992,WASHINGTON,RI,"FLOUNDER, SUMMER","36,427","36,427","$59,978.00"
1992,WASHINGTON,RI,"FLOUNDER, WINTER","10,772","10,772","$8,801.00"
1992,WASHINGTON,RI,"FLOUNDER, YELLOWTAIL","2,888","2,888","$2,732.00"
1992,WASHINGTON,RI,"HAKE, RED",560,560,$162.00
1992,WASHINGTON,RI,"HAKE, SILVER","51,539","51,539","$23,195.00"
1992,WASHINGTON,RI,"HAKE, WHITE",361,484,$144.00
1992,WASHINGTON,RI,"HERRING, ATLANTIC","155,128","155,128","$26,189.00"
1992,WASHINGTON,RI,"LOBSTER, AMERICAN","1,021,360","1,021,360","$2,948,224.00"
1992,WASHINGTON,RI,"MACKEREL, ATLANTIC","7,818,546","7,818,546","$1,980,768.00"
1992,WASHINGTON,RI,MONKFISH/ANGLER/GOOSEFISH,"27,587","86,223","$58,279.00"
1992,WASHINGTON,RI,"OYSTER, EASTERN","3,730","56,250","$49,722.00"
1992,WASHINGTON,RI,"PERCH, WHITE","2,182","2,182","$2,012.00"
1992,WASHINGTON,RI,POLLOCK,124,124,$87.00
1992,WASHINGTON,RI,"POMPANO, KILLIFISH",177,177,$67.00
1992,WASHINGTON,RI,"POUT, OCEAN",655,655,$53.00
1992,WASHINGTON,RI,"SCALLOP, BAY","4,075","33,578","$20,562.00"
1992,WASHINGTON,RI,SCUP,"336,623","336,623","$262,365.00"
1992,WASHINGTON,RI,"SEA BASS, BLACK","7,044","7,044","$14,821.00"
1992,WASHINGTON,RI,"SHARK, MAKO, SHORTFIN","1,350","1,877","$2,138.00"
1992,WASHINGTON,RI,"SHARK, NK",218,303,$109.00
1992,WASHINGTON,RI,"SHARK, THRESHER, NK",800,"1,112",$600.00
1992,WASHINGTON,RI,"SKATE, NK","6,502,019","6,504,584","$325,373.00"
1992,WASHINGTON,RI,"SQUID, ILLEX","19,752,527","19,752,527","$5,582,188.00"
1992,WASHINGTON,RI,"SQUID, LOLIGO","7,342,607","7,342,607","$6,043,556.00"
1992,WASHINGTON,RI,"STURGEON, NK",15,18,$15.00
1992,WASHINGTON,RI,SWORDFISH,"8,806","11,713","$33,561.00"
1992,WASHINGTON,RI,TAUTOG,"47,679","47,679","$29,677.00"
1992,WASHINGTON,RI,"TILEFISH, NK",258,282,$228.00
1992,WASHINGTON,RI,"TUNA, ALBACORE",240,300,$240.00
1992,WASHINGTON,RI,"TUNA, BIGEYE",718,898,"$4,208.00"
1992,WASHINGTON,RI,"TUNA, BLUEFIN","3,158","3,949","$14,804.00"
1992,WASHINGTON,RI,"TUNA, YELLOWFIN","3,395","4,245","$5,867.00"
1992,WASHINGTON,RI,"WEAKFISH/SEA TROUT, SQUETEAGUE",419,419,$396.00
1992,WASHINGTON,RI,CONFIDENTIAL,"2,578","2,590","$1,846.00"
1992,CONFIDENTIAL,RI,CONFIDENTIAL,"2,463,594","20,224,769","$905,577.00"
1992,NEW LONDON,CT,DOLPHINFISH,"2,216","2,216","$3,016.00"
1992,NEW LONDON,CT,"FLOUNDER, WITCH","42,702","42,702","$52,006.00"
1992,NEW LONDON,CT,"HAKE, SILVER","1,240,906","1,240,906","$210,968.00"
1992,NEW LONDON,CT,"HAKE, WHITE","4,364","5,847","$1,450.00"
1992,NEW LONDON,CT,MONKFISH/ANGLER/GOOSEFISH,"899,959","1,062,640","$639,441.00"
1992,NEW LONDON,CT,"POMPANO, KILLIFISH","119,400","119,400","$29,919.00"
1992,NEW LONDON,CT,"REDFISH, ACADIAN","11,240","11,240","$4,517.00"
1992,NEW LONDON,CT,"SHARK, NK","3,088","3,172","$2,918.00"
1992,NEW LONDON,CT,SWORDFISH,"4,189","5,572","$15,468.00"
1992,NEW LONDON,CT,"TILEFISH, NK","5,163","5,627","$5,311.00"
1992,NEW LONDON,CT,"TUNA, ALBACORE","76,520","93,950","$54,835.00"
1992,NEW LONDON,CT,"TUNA, BIGEYE","26,178","32,722","$222,433.00"
1992,NEW LONDON,CT,"TUNA, YELLOWFIN","28,201","33,025","$64,596.00"
1992,NEW LONDON,CT,CONFIDENTIAL,"5,582,464","6,923,905","$6,039,459.00"
1992,CONFIDENTIAL,CT,CONFIDENTIAL,"10,664,582","117,725,419","$53,776,570.00"
1992,BRONX,NY,"CRAB, BLUE","2,000","2,000","$1,100.00"
1992,BRONX,NY,"LOBSTER, AMERICAN","46,480","46,480","$157,102.00"
1992,BRONX,NY,"MENHADEN, ATLANTIC","78,175","78,175","$9,381.00"
1992,BROOKLYN,NY,"LOBSTER, AMERICAN","57,830","57,830","$195,465.00"
1992,BROOKLYN,NY,CONFIDENTIAL,"681,850","684,750","$474,783.00"
1992,COLUMBIA,NY,"SHAD, AMERICAN","41,407","41,407","$21,945.00"
1992,COLUMBIA,NY,"STURGEON, NK","5,316","6,379","$13,503.00"
1992,DUTCHESS,NY,"CRAB, BLUE",540,540,$390.00
1992,DUTCHESS,NY,"HERRING, NK",75,75,$8.00
1992,DUTCHESS,NY,"MENHADEN, ATLANTIC",75,75,$11.00
1992,DUTCHESS,NY,"SHAD, AMERICAN","9,541","9,541","$5,057.00"
1992,FREEPORT,NY,BLUEFISH,"88,924","88,924","$25,504.00"
1992,FREEPORT,NY,"BONITO, ATLANTIC","1,717","1,717","$1,099.00"
1992,FREEPORT,NY,BUTTERFISH,"32,714","32,714","$21,519.00"
1992,FREEPORT,NY,"CLAM, SURF","7,173,949","37,591,492","$1,865,228.00"
1992,FREEPORT,NY,"COD, ATLANTIC","13,394","15,672","$16,246.00"
1992,FREEPORT,NY,"FLOUNDER, SAND-DAB/WINDOWPANE","11,564","11,564","$2,622.00"
1992,FREEPORT,NY,"FLOUNDER, SUMMER","265,789","265,789","$427,587.00"
1992,FREEPORT,NY,"FLOUNDER, WINTER","87,991","87,991","$88,920.00"
1992,FREEPORT,NY,"FLOUNDER, WITCH","10,852","10,852","$18,004.00"
1992,FREEPORT,NY,"FLOUNDER, YELLOWTAIL","13,837","13,837","$16,208.00"
1992,FREEPORT,NY,"HAKE, RED","19,825","19,825","$5,720.00"
1992,FREEPORT,NY,"HAKE, SILVER","292,527","292,527","$136,934.00"
1992,FREEPORT,NY,"HAKE, WHITE","2,248","3,012","$1,124.00"
1992,FREEPORT,NY,"HERRING, ATLANTIC","1,000","1,000",$100.00
1992,FREEPORT,NY,"LOBSTER, AMERICAN","20,630","20,630","$69,729.00"
1992,FREEPORT,NY,"MACKEREL, ATLANTIC","151,933","151,933","$12,742.00"
1992,FREEPORT,NY,"MACKEREL, SPANISH","10,193","10,193","$6,475.00"
1992,FREEPORT,NY,MONKFISH/ANGLER/GOOSEFISH,"23,839","71,517","$33,267.00"
1992,FREEPORT,NY,"SCALLOP, SEA",400,"3,332","$1,840.00"
1992,FREEPORT,NY,SCUP,"251,449","251,449","$232,767.00"
1992,FREEPORT,NY,"SEA BASS, BLACK","18,272","18,272","$35,486.00"
1992,FREEPORT,NY,"SHARK, DOGFISH, NK","1,250","1,500",$500.00
1992,FREEPORT,NY,"SKATE, NK","8,574","19,462","$1,817.00"
1992,FREEPORT,NY,"SQUID, LOLIGO","846,055","846,055","$429,293.00"
1992,FREEPORT,NY,SWORDFISH,53,70,$181.00
1992,FREEPORT,NY,TAUTOG,"9,930","9,930","$5,913.00"
1992,FREEPORT,NY,"TILEFISH, NK",700,763,"$1,330.00"
1992,FREEPORT,NY,"TUNA, ALBACORE","2,500","3,125","$2,035.00"
1992,FREEPORT,NY,"TUNA, BLUEFIN","1,700","2,125","$14,057.00"
1992,FREEPORT,NY,"TUNA, YELLOWFIN","2,500","3,125","$5,505.00"
1992,FREEPORT,NY,"WEAKFISH/SEA TROUT, SQUETEAGUE","11,779","11,779","$13,932.00"
1992,GREENE,NY,"SHAD, AMERICAN","59,477","59,477","$31,523.00"
1992,GREENE,NY,"STURGEON, NK","14,098","16,918","$35,808.00"
1992,GREENPORT,NY,BLUEFISH,"362,839","362,839","$119,640.00"
1992,GREENPORT,NY,"BONITO, ATLANTIC","15,200","15,200","$10,625.00"
1992,GREENPORT,NY,BUTTERFISH,"98,522","98,522","$71,862.00"
1992,GREENPORT,NY,"COD, ATLANTIC","38,319","44,837","$44,983.00"
1992,GREENPORT,NY,"EEL, AMERICAN","10,770","10,770","$19,073.00"
1992,GREENPORT,NY,"EEL, CONGER","17,845","17,845","$5,267.00"
1992,GREENPORT,NY,"FLOUNDER, SAND-DAB/WINDOWPANE",575,575,$86.00
1992,GREENPORT,NY,"FLOUNDER, SUMMER","152,604","152,604","$263,598.00"
1992,GREENPORT,NY,"FLOUNDER, WINTER","262,184","262,184","$256,596.00"
1992,GREENPORT,NY,"FLOUNDER, WITCH","13,680","13,680","$22,978.00"
1992,GREENPORT,NY,"FLOUNDER, YELLOWTAIL","38,922","38,922","$40,984.00"
1992,GREENPORT,NY,GRENADIER/RAT TAIL,200,200,$100.00
1992,GREENPORT,NY,"HAKE, RED","136,912","136,912","$40,843.00"
1992,GREENPORT,NY,"HAKE, SILVER","964,734","964,734","$446,931.00"
1992,GREENPORT,NY,"HERRING, ATLANTIC","2,570","2,570",$389.00
1992,GREENPORT,NY,"JACK, CREVALLE","3,250","3,250","$3,250.00"
1992,GREENPORT,NY,"LOBSTER, AMERICAN","285,665","285,665","$1,073,175.00"
1992,GREENPORT,NY,"MACKEREL, ATLANTIC","205,185","205,185","$20,305.00"
1992,GREENPORT,NY,"MACKEREL, KING",940,940,$705.00
1992,GREENPORT,NY,"MACKEREL, SPANISH","16,130","16,130","$12,912.00"
1992,GREENPORT,NY,"MENHADEN, ATLANTIC","154,900","154,900","$15,490.00"
1992,GREENPORT,NY,MONKFISH/ANGLER/GOOSEFISH,"52,813","144,848","$85,499.00"
1992,GREENPORT,NY,POLLOCK,"2,070","2,339","$1,553.00"
1992,GREENPORT,NY,"POUT, OCEAN","3,595","3,595",$539.00
1992,GREENPORT,NY,"PUFFER, NORTHERN","6,595","32,975","$17,201.00"
1992,GREENPORT,NY,"SCALLOP, SEA","3,850","32,070","$19,268.00"
1992,GREENPORT,NY,SCUP,"402,197","402,197","$347,458.00"
1992,GREENPORT,NY,"SEA BASS, BLACK","9,587","9,587","$16,730.00"
1992,GREENPORT,NY,"SEAROBIN, NK","3,710","3,710",$687.00
1992,GREENPORT,NY,"SHAD, AMERICAN","14,850","14,850","$6,924.00"
1992,GREENPORT,NY,"SHARK, DOGFISH, NK","35,535","35,535","$7,499.00"
1992,GREENPORT,NY,"SKATE, NK","30,175","68,502","$7,503.00"
1992,GREENPORT,NY,"SQUID, LOLIGO","922,063","922,063","$509,649.00"
1992,GREENPORT,NY,"STURGEON, NK","4,540","5,448","$13,164.00"
1992,GREENPORT,NY,TAUTOG,"52,604","52,604","$38,458.00"
1992,GREENPORT,NY,"TILEFISH, NK","3,500","3,815","$7,000.00"
1992,GREENPORT,NY,"TUNA, ALBACORE","32,616","40,774","$26,097.00"
1992,GREENPORT,NY,"WEAKFISH/SEA TROUT, SQUETEAGUE","63,232","63,232","$69,464.00"
1992,GREENPORT,NY,"WHELK, NK",200,628,$294.00
1992,GREENPORT,NY,"WOLFFISH, ATLANTIC",95,114,$46.00
1992,GREENPORT,NY,CONFIDENTIAL,"21,245","26,559","$180,692.00"
1992,HAMPTON BAYS,NY,BLUEFISH,"716,266","716,266","$240,973.00"
1992,HAMPTON BAYS,NY,"BONITO, ATLANTIC",84,84,$63.00
1992,HAMPTON BAYS,NY,BUTTERFISH,"103,805","103,805","$76,878.00"
1992,HAMPTON BAYS,NY,"CLAM, QUAHOG, NK","48,912","367,329","$288,387.00"
1992,HAMPTON BAYS,NY,"CLAM, SOFT","4,576","22,423","$17,417.00"
1992,HAMPTON BAYS,NY,"CLAM, SURF","1,377,272","7,216,905","$358,091.00"
1992,HAMPTON BAYS,NY,"COD, ATLANTIC","56,660","66,294","$65,034.00"
1992,HAMPTON BAYS,NY,"CRAB, BLUE","5,680","5,680","$3,124.00"
1992,HAMPTON BAYS,NY,DOLPHINFISH,"1,998","1,998","$3,275.00"
1992,HAMPTON BAYS,NY,"EEL, AMERICAN","2,910","2,910","$5,320.00"
1992,HAMPTON BAYS,NY,"EEL, CONGER","37,580","37,580","$11,352.00"
1992,HAMPTON BAYS,NY,"FLOUNDER, SAND-DAB/WINDOWPANE",773,773,$116.00
1992,HAMPTON BAYS,NY,"FLOUNDER, SUMMER","363,177","363,177","$597,451.00"
1992,HAMPTON BAYS,NY,"FLOUNDER, WINTER","171,891","171,891","$193,022.00"
1992,HAMPTON BAYS,NY,"FLOUNDER, WITCH","1,450","1,450","$2,175.00"
1992,HAMPTON BAYS,NY,"FLOUNDER, YELLOWTAIL","62,931","62,931","$67,399.00"
1992,HAMPTON BAYS,NY,"HAKE, RED","164,827","164,827","$54,692.00"
1992,HAMPTON BAYS,NY,"HAKE, SILVER","1,908,456","1,908,456","$982,779.00"
1992,HAMPTON BAYS,NY,"HERRING, ATLANTIC","9,060","9,060","$1,473.00"
1992,HAMPTON BAYS,NY,"LOBSTER, AMERICAN","113,037","113,037","$434,724.00"
1992,HAMPTON BAYS,NY,"MACKEREL, ATLANTIC","156,585","156,585","$19,976.00"
1992,HAMPTON BAYS,NY,"MACKEREL, SPANISH","5,242","5,242","$4,534.00"
1992,HAMPTON BAYS,NY,MONKFISH/ANGLER/GOOSEFISH,"131,626","255,428","$248,571.00"
1992,HAMPTON BAYS,NY,"MUSSEL, BLUE","5,250","30,766","$5,249.00"
1992,HAMPTON BAYS,NY,"OYSTER, EASTERN",345,"5,203","$1,179.00"
1992,HAMPTON BAYS,NY,POLLOCK,"1,280","1,445",$669.00
1992,HAMPTON BAYS,NY,"POUT, OCEAN","11,700","11,700","$1,755.00"
1992,HAMPTON BAYS,NY,"SCALLOP, SEA","5,450","45,396","$27,291.00"
1992,HAMPTON BAYS,NY,SCUP,"650,764","650,764","$695,250.00"
1992,HAMPTON BAYS,NY,"SEA BASS, BLACK","20,725","20,725","$40,361.00"
1992,HAMPTON BAYS,NY,"SEAROBIN, NK","2,860","2,860",$894.00
1992,HAMPTON BAYS,NY,"SHAD, AMERICAN","6,074","6,074","$2,935.00"
1992,HAMPTON BAYS,NY,"SHARK, DOGFISH, NK","65,090","65,090","$11,662.00"
1992,HAMPTON BAYS,NY,"SILVERSIDE, ATLANTIC","1,570","1,570","$1,021.00"
1992,HAMPTON BAYS,NY,"SKATE, NK","81,003","183,882","$17,385.00"
1992,HAMPTON BAYS,NY,"SQUID, LOLIGO","3,150,176","3,150,176","$1,863,402.00"
1992,HAMPTON BAYS,NY,"STURGEON, NK","6,329","7,595","$11,139.00"
1992,HAMPTON BAYS,NY,SWORDFISH,"36,423","48,396","$154,230.00"
1992,HAMPTON BAYS,NY,TAUTOG,"26,214","26,214","$17,906.00"
1992,HAMPTON BAYS,NY,"TILEFISH, NK","1,009","1,100","$1,909.00"
1992,HAMPTON BAYS,NY,"TUNA, ALBACORE","82,612","103,278","$68,694.00"
1992,HAMPTON BAYS,NY,"TUNA, BIGEYE","63,592","79,499","$537,267.00"
1992,HAMPTON BAYS,NY,"TUNA, YELLOWFIN","53,588","66,997","$109,776.00"
1992,HAMPTON BAYS,NY,"WEAKFISH/SEA TROUT, SQUETEAGUE","59,104","59,104","$66,002.00"
1992,HAMPTON BAYS,NY,"WHELK, NK",15,47,$22.00
1992,HAMPTON BAYS,NY,CONFIDENTIAL,"5,896","8,177","$9,663.00"
1992,ISLIP,NY,BLUEFISH,"8,506","8,506","$2,230.00"
1992,ISLIP,NY,DOLPHINFISH,"2,006","2,006","$3,289.00"
1992,ISLIP,NY,"EEL, AMERICAN","4,600","4,600","$8,280.00"
1992,ISLIP,NY,"FLOUNDER, SUMMER","19,199","19,199","$29,801.00"
1992,ISLIP,NY,"LOBSTER, AMERICAN","3,000","3,000","$10,140.00"
1992,ISLIP,NY,"MACKEREL, SPANISH",53,53,$58.00
1992,ISLIP,NY,"MENHADEN, ATLANTIC","222,000","222,000","$22,200.00"
1992,ISLIP,NY,"PUFFER, NORTHERN",269,"1,345",$724.00
1992,ISLIP,NY,"SHARK, MAKO, NK","1,403","1,953","$2,379.00"
1992,ISLIP,NY,"SILVERSIDE, ATLANTIC","14,400","14,400","$8,400.00"
1992,ISLIP,NY,SWORDFISH,"22,924","30,474","$99,922.00"
1992,ISLIP,NY,TAUTOG,2,2,$1.00
1992,ISLIP,NY,"TUNA, ALBACORE","13,725","17,162","$12,515.00"
1992,ISLIP,NY,"TUNA, BIGEYE","20,512","25,628","$160,228.00"
1992,ISLIP,NY,"TUNA, BLUEFIN",460,576,"$12,600.00"
1992,ISLIP,NY,"TUNA, YELLOWFIN","33,822","42,290","$83,106.00"
1992,ISLIP,NY,"WEAKFISH/SEA TROUT, SQUETEAGUE","6,687","6,687","$7,568.00"
1992,ISLIP,NY,CONFIDENTIAL,"173,028","179,656","$128,343.00"
1992,KINGS PARK,NY,"CRAB, BLUE","119,480","119,480","$68,103.00"
1992,MATTITUCK,NY,BLUEFISH,"1,760","1,760",$405.00
1992,MATTITUCK,NY,BUTTERFISH,"2,500","2,500","$1,250.00"
1992,MATTITUCK,NY,"CLAM, SURF","1,782,212","9,338,793","$463,374.00"
1992,MATTITUCK,NY,"FLOUNDER, WINTER","11,311","11,311","$9,094.00"
1992,MATTITUCK,NY,"HERRING, ATLANTIC","2,000","2,000",$300.00
1992,MATTITUCK,NY,SCUP,"1,800","1,800","$1,044.00"
1992,MATTITUCK,NY,"SQUID, LOLIGO","1,715","1,715",$827.00
1992,MONTAUK,NY,"BASS, STRIPED","82,183","82,183","$246,549.00"
1992,MONTAUK,NY,BLUEFISH,"306,645","306,645","$96,292.00"
1992,MONTAUK,NY,BUTTERFISH,"221,624","221,624","$159,281.00"
1992,MONTAUK,NY,"COD, ATLANTIC","318,863","373,071","$388,425.00"
1992,MONTAUK,NY,"CRAB, JONAH","1,040","1,040",$780.00
1992,MONTAUK,NY,DOLPHINFISH,"15,958","15,958","$25,748.00"
1992,MONTAUK,NY,"DORY, AMERICAN JOHN",540,540,$530.00
1992,MONTAUK,NY,"EEL, CONGER","22,041","22,041","$6,702.00"
1992,MONTAUK,NY,ESCOLAR,819,819,$461.00
1992,MONTAUK,NY,"FLOUNDER, AMERICAN PLAICE","4,075","4,075","$5,705.00"
1992,MONTAUK,NY,"FLOUNDER, SAND-DAB/WINDOWPANE",428,428,$66.00
1992,MONTAUK,NY,"FLOUNDER, SUMMER","414,319","414,319","$686,060.00"
1992,MONTAUK,NY,"FLOUNDER, WINTER","461,580","461,580","$452,832.00"
1992,MONTAUK,NY,"FLOUNDER, WITCH","26,726","26,726","$39,639.00"
1992,MONTAUK,NY,"FLOUNDER, YELLOWTAIL","228,836","228,836","$249,678.00"
1992,MONTAUK,NY,"HAKE, RED","377,791","377,791","$132,076.00"
1992,MONTAUK,NY,"HAKE, SILVER","2,516,044","2,516,044","$1,261,081.00"
1992,MONTAUK,NY,"HAKE, WHITE","11,000","14,740","$5,500.00"
1992,MONTAUK,NY,"HERRING, ATLANTIC","4,534","4,534",$656.00
1992,MONTAUK,NY,"LOBSTER, AMERICAN","542,151","542,151","$1,726,032.00"
1992,MONTAUK,NY,"MACKEREL, ATLANTIC","56,051","56,051","$6,900.00"
1992,MONTAUK,NY,"MACKEREL, SPANISH",130,130,$143.00
1992,MONTAUK,NY,"MENHADEN, ATLANTIC",500,500,$50.00
1992,MONTAUK,NY,MONKFISH/ANGLER/GOOSEFISH,"81,376","254,826","$115,472.00"
1992,MONTAUK,NY,POLLOCK,"13,825","15,623","$8,033.00"
1992,MONTAUK,NY,"POUT, OCEAN","49,540","49,540","$8,739.00"
1992,MONTAUK,NY,"PUFFER, NORTHERN",325,"1,625",$874.00
1992,MONTAUK,NY,"SCALLOP, SEA","13,677","113,930","$69,585.00"
1992,MONTAUK,NY,SCUP,"800,841","800,841","$716,128.00"
1992,MONTAUK,NY,"SEA BASS, BLACK","62,692","62,692","$113,534.00"
1992,MONTAUK,NY,"SEAROBIN, NK","32,980","32,980","$8,751.00"
1992,MONTAUK,NY,"SHAD, AMERICAN",206,206,$83.00
1992,MONTAUK,NY,"SHARK, DOGFISH, NK","53,545","53,545","$7,824.00"
1992,MONTAUK,NY,"SHARK, MAKO, LONGFIN",638,888,$939.00
1992,MONTAUK,NY,"SHARK, MAKO, SHORTFIN","22,982","31,949","$33,832.00"
1992,MONTAUK,NY,"SHARK, NK","6,372","8,040","$5,193.00"
1992,MONTAUK,NY,"SHARK, PORBEAGLE","4,165","5,789","$8,225.00"
1992,MONTAUK,NY,"SHARK, SANDBAR","15,153","21,064","$7,274.00"
1992,MONTAUK,NY,"SKATE, NK","103,931","235,933","$24,581.00"
1992,MONTAUK,NY,"SQUID, LOLIGO","3,868,804","3,868,804","$2,146,172.00"
1992,MONTAUK,NY,"STURGEON, NK",691,829,"$1,037.00"
1992,MONTAUK,NY,SWORDFISH,"317,180","421,796","$1,342,367.00"
1992,MONTAUK,NY,TAUTOG,"74,941","74,941","$51,541.00"
1992,MONTAUK,NY,"TILEFISH, NK","1,928,715","2,102,299","$3,711,789.00"
1992,MONTAUK,NY,TRIGGERFISH,145,145,$68.00
1992,MONTAUK,NY,"TUNA, ALBACORE","107,673","134,604","$92,927.00"
1992,MONTAUK,NY,"TUNA, BIGEYE","177,516","221,936","$1,095,801.00"
1992,MONTAUK,NY,"TUNA, BLUEFIN","10,879","13,603","$56,890.00"
1992,MONTAUK,NY,"TUNA, LITTLE TUNNY",100,125,$25.00
1992,MONTAUK,NY,"TUNA, YELLOWFIN","363,344","454,212","$934,989.00"
1992,MONTAUK,NY,WAHOO,368,368,$543.00
1992,MONTAUK,NY,"WEAKFISH/SEA TROUT, SQUETEAGUE","17,470","17,470","$20,384.00"
1992,MONTAUK,NY,"WHELK, NK","6,907","21,690","$10,628.00"
1992,MONTAUK,NY,"WOLFFISH, ATLANTIC","3,450","4,140","$2,675.00"
1992,MONTAUK,NY,CONFIDENTIAL,"5,465","6,260","$2,177.00"
1992,NASSAU,NY,"CLAM, QUAHOG, NK","407,808","3,062,635","$2,369,174.00"
1992,NASSAU,NY,"CLAM, SOFT","5,376","26,342","$18,515.00"
1992,NASSAU,NY,"CLAM, SURF","684,488","3,586,717","$177,967.00"
1992,NASSAU,NY,"CRAB, BLUE","47,640","47,640","$27,154.00"
1992,NASSAU,NY,"LOBSTER, AMERICAN","161,959","161,959","$511,093.00"
1992,NASSAU,NY,"MENHADEN, ATLANTIC","65,146","65,146","$7,818.00"
1992,NASSAU,NY,"MUSSEL, BLUE",950,"5,567",$946.00
1992,NASSAU,NY,"OYSTER, EASTERN","557,829","8,412,062","$2,073,689.00"
1992,NASSAU,NY,"SCALLOP, SEA",104,866,$478.00
1992,NASSAU,NY,"SHARK, MAKO, NK",160,222,$160.00
1992,NASSAU,NY,"TUNA, BIGEYE","1,000","1,250","$5,220.00"
1992,NASSAU,NY,"TUNA, BLUEFIN","2,334","2,919","$18,728.00"
1992,NASSAU,NY,"TUNA, YELLOWFIN","6,800","8,500","$25,956.00"
1992,NASSAU,NY,"WHELK, NK","1,425","4,475","$2,159.00"
1992,NASSAU,NY,CONFIDENTIAL,"309,120","2,550,240","$105,424.00"
1992,"NEW YORK, NK",NY,"LOBSTER, AMERICAN","18,678","18,678","$63,132.00"
1992,"NEW YORK, NK",NY,TAUTOG,"3,904","3,904","$1,952.00"
1992,QUEENS,NY,"CRAB, BLUE","40,400","40,400","$23,028.00"
1992,QUEENS,NY,"LOBSTER, AMERICAN","10,063","10,063","$34,013.00"
1992,RICHMOND,NY,"CRAB, BLUE","142,760","142,760","$81,374.00"
1992,RICHMOND,NY,"LOBSTER, AMERICAN","12,075","12,075","$40,813.00"
1992,RICHMOND,NY,"MENHADEN, ATLANTIC","11,075","11,075","$1,329.00"
1992,ROCKLAND,NY,"CRAB, BLUE","53,235","53,235","$38,447.00"
1992,ROCKLAND,NY,"MENHADEN, ATLANTIC","6,650","6,650",$998.00
1992,ROCKLAND,NY,"PERCH, WHITE",800,800,$400.00
1992,ROCKLAND,NY,"SHAD, AMERICAN","52,462","52,462","$27,805.00"
1992,SHINNECOCK,NY,"CLAM, QUAHOG, OCEAN","1,427,840","11,779,680","$484,624.00"
1992,SHINNECOCK,NY,"TUNA, BLUEFIN","1,750","2,189","$6,432.00"
1992,SHINNECOCK,NY,CONFIDENTIAL,"5,979","7,857","$15,448.00"
1992,SUFFOLK,NY,"BASS, STRIPED","144,430","144,430","$433,290.00"
1992,SUFFOLK,NY,BLUEFISH,"7,382","7,382","$1,921.00"
1992,SUFFOLK,NY,BUTTERFISH,5,5,$4.00
1992,SUFFOLK,NY,"CLAM, QUAHOG, NK","1,761,900","13,231,873","$10,362,012.00"
1992,SUFFOLK,NY,"CLAM, SOFT","130,112","637,550","$465,541.00"
1992,SUFFOLK,NY,"CLAM, SURF","1,211,046","6,345,880","$314,873.00"
1992,SUFFOLK,NY,"CRAB, BLUE","331,880","331,880","$189,678.00"
1992,SUFFOLK,NY,"CRAB, HORSESHOE",500,500,$175.00
1992,SUFFOLK,NY,DOLPHINFISH,"7,184","7,184","$11,129.00"
1992,SUFFOLK,NY,"EEL, AMERICAN","40,727","40,727","$77,011.00"
1992,SUFFOLK,NY,"EEL, SAND/LAUNCE","1,600","1,600",$896.00
1992,SUFFOLK,NY,"FLOUNDER, WINTER","6,600","6,600","$7,630.00"
1992,SUFFOLK,NY,"LOBSTER, AMERICAN","1,266,786","1,266,786","$3,973,732.00"
1992,SUFFOLK,NY,"MACKEREL, SPANISH",125,125,$138.00
1992,SUFFOLK,NY,"MENHADEN, ATLANTIC","587,060","587,060","$68,647.00"
1992,SUFFOLK,NY,"MUSSEL, BLUE","21,600","126,580","$21,506.00"
1992,SUFFOLK,NY,"OYSTER, EASTERN","328,583","4,955,034","$1,051,233.00"
1992,SUFFOLK,NY,"PERCH, WHITE",100,100,$50.00
1992,SUFFOLK,NY,"PUFFER, NORTHERN",131,655,$352.00
1992,SUFFOLK,NY,"SCALLOP, BAY","24,518","202,029","$181,554.00"
1992,SUFFOLK,NY,"SHARK, MAKO, NK","3,198","4,445","$5,479.00"
1992,SUFFOLK,NY,"SHRIMP, MANTIS","9,000","9,000","$7,650.00"
1992,SUFFOLK,NY,"SILVERSIDE, ATLANTIC","24,180","24,180","$14,715.00"
1992,SUFFOLK,NY,"SQUID, LOLIGO","3,000","3,000","$1,200.00"
1992,SUFFOLK,NY,SWORDFISH,"55,124","73,272","$236,562.00"
1992,SUFFOLK,NY,TAUTOG,"1,416","1,416",$708.00
1992,SUFFOLK,NY,"TOADFISH, OYSTER","13,000","13,000","$39,000.00"
1992,SUFFOLK,NY,"TUNA, ALBACORE","7,766","9,712","$9,571.00"
1992,SUFFOLK,NY,"TUNA, BIGEYE","15,283","19,089","$90,890.00"
1992,SUFFOLK,NY,"TUNA, BLUEFIN","2,195","2,744","$10,327.00"
1992,SUFFOLK,NY,"TUNA, YELLOWFIN","77,035","96,302","$197,563.00"
1992,SUFFOLK,NY,"WEAKFISH/SEA TROUT, SQUETEAGUE","9,815","9,815","$11,178.00"
1992,SUFFOLK,NY,"WHELK, NK","105,570","331,492","$157,850.00"
1992,SUFFOLK,NY,"WHITING, KING",400,400,$300.00
